Date,Open,High,Low,Close
2021-02-16,1817.46,1826.46,1789.62,1794.546
2021-02-17,1794.89,1795.16,1769.65,1776.22
2021-02-18,1775.8,1789.63,1768.586,1775.186
2021-02-19,1775.4,1791.59,1760.822,1783.346
2021-02-22,1783.89,1812.64,1780.88,1808.986
2021-02-23,1809,1816.04,1795.77,1805.3
2021-02-24,1804.6,1813.91,1783.55,1804.586
2021-02-25,1803.97,1805.57,1765.53,1769.994
2021-02-26,1768.9,1775.81,1717.344,1732.526
2021-03-01,1734.29,1759.846,1719.66,1724.6
2021-03-02,1724.6,1738.589,1707.4,1737.736
2021-03-03,1737,1740.54,1702.134,1710.8
2021-03-04,1709.3,1723.22,1690.63,1697.138
2021-03-05,1697.1,1707.669,1687.464,1698.636
2021-03-08,1700.7,1714.23,1676.91,1683.335
2021-03-09,1683.5,1720.604,1680.3,1715.36
2021-03-10,1715.36,1726.53,1708.35,1726.416
2021-03-11,1726.3,1739.86,1719.4,1722.188
2021-03-12,1722.1,1728.04,1699.39,1726.958
2021-03-15,1726.76,1734.57,1721.72,1731.469
2021-03-16,1731.586,1741.147,1726.326,1731.276
2021-03-17,1731.4,1751.63,1724.17,1744.48
2021-03-18,1744.48,1755.5,1719.4,1735.67
2021-03-19,1735.126,1746.87,1728.694,1744.858
2021-03-22,1748.6,1748.6,1727.4,1738.686
2021-03-23,1738.749,1742.54,1724.8,1726.428
2021-03-24,1727.129,1738.47,1724.005,1734.3
2021-03-25,1733.05,1745.49,1721.86,1726.829
2021-03-26,1726.728,1736.75,1721.71,1730.9
2021-03-29,1732.1,1733.12,1705.86,1712
2021-03-30,1711.71,1714.39,1678.61,1684.83
2021-03-31,1684.95,1715.28,1678.01,1707.47
2021-04-01,1707.52,1730.52,1705.92,1728.33
2021-04-05,1734.82,1734.82,1721.39,1727.795
2021-04-06,1727.879,1745.44,1727.36,1742.76
2021-04-07,1742.79,1744.296,1730.8,1737.6
2021-04-08,1737.51,1758.66,1733.3,1755.41
2021-04-09,1755.289,1757.306,1731.15,1744.2
2021-04-12,1744.2,1745.082,1727.49,1731.9
2021-04-13,1732.296,1748.928,1723.86,1745.408
2021-04-14,1745.336,1749.41,1732.68,1736.029
2021-04-15,1736.106,1769.8,1734.45,1763.474
2021-04-16,1763.455,1783.85,1759.84,1775.85
2021-04-19,1775.85,1790.05,1766.83,1770.15
2021-04-20,1769.845,1780.426,1763.74,1778.56
2021-04-21,1778.418,1797.63,1776.38,1794
2021-04-22,1794,1797.83,1777.51,1783.559
2021-04-23,1783.118,1795.94,1770.09,1777.1
2021-04-26,1776.87,1783.5,1768.88,1780.879
2021-04-27,1780.827,1785.56,1773.85,1776.186
2021-04-28,1776.518,1782.55,1762.75,1781.606
2021-04-29,1781.46,1789.95,1756.24,1771.8
2021-04-30,1772.267,1773.71,1764.31,1768.76
2021-05-03,1768.76,1798.34,1766.29,1792.438
2021-05-04,1792.588,1799.14,1771,1778.397
2021-05-05,1778.66,1787.99,1770.45,1786.4
2021-05-06,1786.486,1818.12,1782.1,1814.368
2021-05-07,1814.558,1843.31,1812.966,1831.12
2021-05-10,1831.12,1845.438,1830.09,1835.3
2021-05-11,1835.258,1841.82,1818.11,1837.045
2021-05-12,1837.11,1843.68,1813.35,1815.307
2021-05-13,1815.48,1828.81,1808.84,1826.186
2021-05-14,1825.934,1846.09,1819.923,1842.1
2021-05-17,1822.6,1868.5,1822.6,1866.378
2021-05-18,1866.358,1875.04,1863.32,1869.325
2021-05-19,1869.375,1890.11,1852.32,1869.497
2021-05-20,1869.537,1883.88,1864,1877.54
2021-05-21,1877.324,1889.42,1870.3,1880.3
2021-05-24,1881.18,1887.11,1875.34,1880
2021-05-25,1879.715,1900.35,1872.8,1898.358
2021-05-26,1898.754,1912.74,1890.45,1895.7
2021-05-27,1896.19,1903.69,1888.29,1896.76
2021-05-28,1896.794,1905.872,1882.36,1902.6
2021-06-01,1907.417,1916.53,1892.5,1900.27
2021-06-02,1898.957,1909.09,1894.52,1908.01
2021-06-03,1908.01,1909.69,1865.32,1870.754
2021-06-04,1870.753,1896.2,1856.146,1889.9
2021-06-07,1891.33,1900.15,1881.65,1898.745
2021-06-08,1898.51,1903.76,1883.9,1891.8
2021-06-09,1891.43,1898.917,1887.37,1888.4
2021-06-10,1888.534,1899.86,1869.95,1898.3
2021-06-11,1898.53,1902.99,1874.5,1876.6
2021-06-14,1877.2,1877.89,1844.8,1866.034
2021-06-15,1865.81,1869.18,1851.74,1859
2021-06-16,1859.098,1863.17,1803.68,1811.6
2021-06-17,1811.57,1825.262,1767.34,1772.57
2021-06-18,1773.29,1797.21,1761.038,1763.3
2021-06-21,1764.12,1786.52,1764.12,1782.748
2021-06-22,1782.53,1790.09,1772.48,1777.98
2021-06-23,1778.04,1795.02,1773.39,1777.75
2021-06-24,1778.058,1788.01,1772.95,1775.224
2021-06-25,1775.224,1790.37,1773.8,1780.3
2021-06-28,1780.94,1785.755,1770.87,1778.05
2021-06-29,1778.05,1778.96,1750.78,1760.92
2021-06-30,1761.31,1774.37,1753.48,1769.97
2021-07-01,1769.406,1783.01,1765.78,1776.12
2021-07-02,1776.084,1795.13,1774.43,1787.3
2021-07-06,1791.139,1815.05,1790.17,1796.308
2021-07-07,1795.81,1809.81,1794.05,1803.687
2021-07-08,1803.648,1818.4,1794.45,1802.148
2021-07-09,1802.075,1812.4,1796.76,1807.9
2021-07-12,1808.19,1810.87,1791.68,1805.75
2021-07-13,1805.75,1817.17,1798.75,1807.908
2021-07-14,1807.45,1829.86,1804.68,1826.91
2021-07-15,1826.91,1834.14,1820.41,1829
2021-07-16,1828.68,1832.04,1807.8,1810.8
2021-07-19,1810.998,1817.36,1794,1812
2021-07-20,1812.354,1825.02,1805.18,1809.81
2021-07-21,1809.31,1813.73,1794.81,1803.16
2021-07-22,1803.17,1808.39,1792.87,1806.708
2021-07-23,1806.958,1810.37,1789.8,1801.3
2021-07-26,1802.05,1811.53,1796.44,1796.99
2021-07-27,1797.106,1805.3,1793.7,1798.38
2021-07-28,1798.33,1809.83,1792.68,1806.51
2021-07-29,1806.15,1832.68,1806.15,1827.51
2021-07-30,1827.92,1831.37,1810.39,1814.15
2021-08-02,1814.15,1819.53,1805.9,1812.826
2021-08-03,1812.84,1815.03,1807.23,1810.22
2021-08-04,1810.26,1831.72,1806.568,1811.3
2021-08-05,1810.996,1814.91,1797.94,1803.62
2021-08-06,1804.42,1804.85,1758.79,1762.6
2021-08-09,1762.62,1764.61,1681.95,1729.633
2021-08-10,1729.69,1738.28,1717.89,1728.836
2021-08-11,1729.13,1754.44,1724.19,1750.015
2021-08-12,1750.94,1758.14,1741.72,1752.278
2021-08-13,1752.66,1780.25,1751.8,1779.218
2021-08-16,1779.39,1789.28,1770.97,1787.368
2021-08-17,1787.28,1795.58,1780.69,1785.88
2021-08-18,1786.018,1793.81,1777.36,1787.528
2021-08-19,1787.586,1792.46,1774.59,1779.823
2021-08-20,1779.893,1788.43,1778.47,1780.66
2021-08-23,1791.8,1806.44,1776.6,1805.138
2021-08-24,1805.124,1809.6,1800.86,1802.7
2021-08-25,1802,1803.15,1782.65,1790.134
2021-08-26,1790.68,1798.21,1780.16,1792.38
2021-08-27,1792.07,1819.27,1784.58,1816.52
2021-08-30,1816.86,1823.2,1807.85,1809.448
2021-08-31,1809.2,1819.21,1801.77,1813.296
2021-09-01,1813.295,1820.03,1808.77,1813.264
2021-09-02,1813.71,1817.13,1804.95,1808.645
2021-09-03,1808.16,1834.01,1808.16,1826.1
2021-09-07,1823.058,1827.33,1792.4,1794.01
2021-09-08,1794.15,1802.16,1782.531,1788.6
2021-09-09,1788.11,1801.03,1783.95,1794.35
2021-09-10,1793.798,1803.91,1787.28,1787.52
2021-09-13,1788.2,1798.53,1783.9,1793.046
2021-09-14,1793.074,1808.74,1780.9,1804.1
2021-09-15,1803.93,1806.89,1790.83,1794
2021-09-16,1794.146,1796.2,1745.44,1753.523
2021-09-17,1753.523,1767.48,1747.5,1753.4
2021-09-20,1754.03,1767.14,1742.29,1764
2021-09-21,1764.51,1781.73,1758.07,1773.828
2021-09-22,1773.9,1787.24,1764.8,1768.25
2021-09-23,1768.308,1776.543,1737.99,1742.84
2021-09-24,1742.839,1757.608,1740.55,1749.976
2021-09-27,1750.18,1760.83,1744.95,1749.86
2021-09-28,1749.83,1754.44,1728.2,1733.798
2021-09-29,1734.006,1745.6,1721.71,1725.766
2021-09-30,1725.716,1764.18,1722.36,1756.388
2021-10-01,1756.495,1764.29,1749.809,1760.65
2021-10-04,1759.5,1770.55,1747.8,1769.65
2021-10-05,1769.806,1770.046,1748.73,1759.495
2021-10-06,1759.675,1765.11,1746,1762.565
2021-10-07,1762.69,1766.96,1752.09,1756.276
2021-10-08,1756.256,1781.3,1753.49,1756.63
2021-10-11,1755.6,1760.97,1750.25,1753.409
2021-10-12,1753.45,1769.32,1750.9,1759.686
2021-10-13,1759.975,1796.12,1758.06,1792.568
2021-10-14,1792.61,1800.5,1786.8,1795.29
2021-10-15,1795.767,1796.47,1764.97,1766.453
2021-10-18,1766.5,1772.11,1760.4,1764.5
2021-10-19,1763.908,1785.11,1763,1769.568
2021-10-20,1768.579,1788.41,1766.998,1781.39
2021-10-21,1781.49,1789.5,1776.6,1782.248
2021-10-22,1782.375,1813.94,1782.375,1792.28
2021-10-25,1791.52,1810.03,1791.52,1807.43
2021-10-26,1807.198,1808.33,1782.5,1792.706
2021-10-27,1792.895,1799.12,1783.58,1796.06
2021-10-28,1796.06,1810.43,1792.42,1799.118
2021-10-29,1798.986,1801.11,1772.07,1782.763
2021-11-01,1779.8,1795.82,1779.23,1793.113
2021-11-02,1793.113,1796.42,1786.5,1787.863
2021-11-03,1787.75,1788.235,1758.93,1768.734
2021-11-04,1768.799,1798.95,1768.799,1790.63
2021-11-05,1790.308,1818.275,1785.3,1816.7
2021-11-08,1816.7,1826.435,1812.54,1823.6
2021-11-09,1823.88,1832.675,1819.3,1831.7
2021-11-10,1830.9,1868.57,1822.49,1848.885
2021-11-11,1849.17,1866.04,1843,1861.29
2021-11-12,1861.77,1868.67,1845.4,1864.74
2021-11-15,1863.9,1870.468,1856.465,1862.545
2021-11-16,1862.435,1877.145,1849.64,1849.64
2021-11-17,1849.63,1868.03,1849.63,1867.07
2021-11-18,1866.81,1870.94,1855.2,1858.6
2021-11-19,1858,1865.85,1843.16,1845.295
2021-11-22,1844.8,1849.07,1802.35,1804.186
2021-11-23,1804.45,1812.41,1782.08,1788.746
2021-11-24,1788.7,1796.355,1778.69,1788.45
2021-11-26,1787.766,1815.6,1780.532,1791.6
2021-11-29,1791.6,1799.41,1780.722,1784.135
2021-11-30,1784.2,1808.72,1769.98,1773.986
2021-12-01,1774,1794.62,1772.3,1781.414
2021-12-02,1781.13,1783.41,1761.99,1768.466
2021-12-03,1766.7,1786.11,1766.22,1782.83
2021-12-06,1782.3,1787.721,1775.78,1778.4
2021-12-07,1777.9,1787.81,1772.32,1783.528
2021-12-08,1783.766,1793.13,1779.69,1782.7
2021-12-09,1782.18,1787.61,1773.37,1774.03
2021-12-10,1774.6,1789.52,1770.21,1782.446
2021-12-13,1781.7,1791.58,1781.7,1785.79
2021-12-14,1786.56,1789.55,1766.56,1770.494
2021-12-15,1769.5,1780.88,1753.1,1776.73
2021-12-16,1776.5,1799.39,1775.7,1798.91
2021-12-17,1799,1814.27,1795.893,1797.933
2021-12-20,1796.9,1804.098,1788.44,1790.23
2021-12-21,1790.406,1800.45,1784.92,1788.4
2021-12-22,1788.47,1805.02,1785.95,1802.48
2021-12-23,1803.52,1810.78,1799.01,1808.58
2021-12-27,1801.9,1813.46,1801.9,1811.735
2021-12-28,1811.7,1820.23,1805.11,1806
2021-12-29,1806.27,1807.636,1789.57,1804.406
2021-12-30,1804.33,1817.13,1796.3,1814.1
2021-12-31,1813.9,1830.36,1813.9,1829.24
2022-01-03,1828,1831.65,1798.41,1801.3
2022-01-04,1801.1,1816.728,1798.574,1814.086
2022-01-05,1813.5,1829.68,1808.4,1809.18
2022-01-06,1810.2,1812.19,1786.42,1790.795
2022-01-07,1789.1,1798.65,1782.71,1795.92
2022-01-10,1778.5,1802.31,1778.5,1801.21
2022-01-11,1801,1823.31,1800.27,1821.39
2022-01-12,1821.3,1828.06,1814.83,1826
2022-01-13,1825.84,1828.16,1812.45,1822.3
2022-01-14,1821.78,1829.144,1814.77,1817.482
2022-01-18,1818.21,1822.77,1805.78,1813.4
2022-01-19,1813.48,1843.4,1810.34,1839.96
2022-01-20,1840.18,1847.94,1836.03,1838.79
2022-01-21,1839,1843.21,1828.57,1834.36
2022-01-24,1832.6,1844.33,1829.81,1842.62
2022-01-25,1842.46,1853.83,1835,1847.87
2022-01-26,1847.7,1850.09,1815.02,1819.35
2022-01-27,1818.9,1822.14,1791.89,1797.26
2022-01-28,1797.26,1799.41,1780.36,1791.16
2022-01-31,1791.32,1799.91,1785.64,1796.64
2022-02-01,1796.64,1808.78,1795.8,1800.38
2022-02-02,1800.1,1810.78,1794.54,1806.34
2022-02-03,1805.96,1808.98,1788.76,1804.534
2022-02-04,1803.86,1814.88,1792.29,1807.54
2022-02-07,1807.61,1823.56,1806.9,1820.1
2022-02-08,1819.99,1828.78,1815.53,1825.6
2022-02-09,1824.9,1835.81,1824.78,1832.42
2022-02-10,1832.87,1841.95,1821.78,1826.79
2022-02-11,1826.78,1865.434,1820.99,1858.44
2022-02-14,1858.11,1874.2,1850.85,1871.1
2022-02-15,1870.5,1879.5,1844.61,1853.36
2022-02-16,1852.98,1872.55,1850.41,1869.11
2022-02-17,1869.8,1901.12,1867.9,1898.35
2022-02-18,1897.2,1902.46,1886.69,1898.23
2022-02-22,1903.36,1914.12,1891.52,1898.16
2022-02-23,1898.2,1910.5,1889.7,1907.76
2022-02-24,1908.1,1974.398,1878.25,1902.94
2022-02-25,1903.5,1921.59,1883,1889.07
2022-02-28,1888.71,1931.47,1888.71,1908.67
2022-03-01,1907.9,1950.21,1901.5,1944.67
2022-03-02,1945.13,1947.96,1913.99,1928.35
2022-03-03,1928.6,1941.27,1922.16,1935.41
2022-03-04,1935.2,1970.95,1929.8,1970.95
2022-03-07,1969.91,2002.57,1961.17,1997.1
2022-03-08,1997.67,2070.42,1981.18,2050.168
2022-03-09,2049.3,2059.17,1976.3,1991.3
2022-03-10,1990.7,2009.17,1970.51,1996.8
2022-03-11,1996.8,1999.034,1958.84,1988.23
2022-03-14,1987.4,1990.308,1949.786,1950
2022-03-15,1951.361,1954.58,1907.14,1918.39
2022-03-16,1918.48,1929.53,1895.13,1927.46
2022-03-17,1927.761,1949.77,1923.46,1942.5
2022-03-18,1942.6,1945.34,1918.07,1921.198
2022-03-21,1920.85,1941.21,1918.14,1935.99
2022-03-22,1935.428,1938.39,1910.821,1920.862
2022-03-23,1920.882,1948.36,1915.697,1942.15
2022-03-24,1942.506,1966.12,1937.6,1957.381
2022-03-25,1957.48,1964.24,1943.31,1957.69
2022-03-28,1957.4,1960.43,1917.14,1921.772
2022-03-29,1922.33,1929.27,1890.35,1919.02
2022-03-30,1919.09,1938.54,1916.08,1932.65
2022-03-31,1932.19,1949.79,1919.4,1936.32
2022-04-01,1936.411,1939.5,1918.13,1924.3
2022-04-04,1924.71,1936.9,1915.63,1932.67
2022-04-05,1932.581,1944.55,1918,1923.43
2022-04-06,1923.84,1933.53,1915.16,1923.84
2022-04-07,1923.84,1937.79,1920.67,1930.91
2022-04-08,1930.95,1948.19,1927.83,1945.8
2022-04-11,1945.8,1969.798,1940.15,1953.69
2022-04-12,1953.171,1978.64,1949.76,1966.308
2022-04-13,1966.55,1981.52,1962.96,1977.7
2022-04-14,1977.61,1980.32,1960.7,1973.2
2022-04-18,1974.4,1998.39,1971.22,1978.18
2022-04-19,1978.09,1981.95,1943.8,1949.911
2022-04-20,1949.348,1958.31,1939.45,1957.398
2022-04-21,1957.366,1957.72,1936.83,1951.451
2022-04-22,1951.14,1955.6,1926.72,1929.7
2022-04-25,1929.7,1935.14,1891.64,1897.967
2022-04-26,1897.963,1911.19,1895.85,1905.117
2022-04-27,1905.217,1907,1881.5,1885.567
2022-04-28,1885.518,1896.71,1872.2,1894.441
2022-04-29,1894.867,1919.9,1892.69,1895.638
2022-05-02,1897,1899.94,1854.65,1863.111
2022-05-03,1862.988,1878.17,1850.51,1867.03
2022-05-04,1867.5,1889.87,1861.57,1881.298
2022-05-05,1882.298,1909.8,1872.7,1876.561
2022-05-06,1876.37,1892.51,1866.28,1882.99
2022-05-09,1863,1885.68,1851.88,1853.982
2022-05-10,1854.27,1865.4,1835.48,1837.8
2022-05-11,1837.2,1858.16,1832.169,1851.76
2022-05-12,1851.967,1858.93,1821.48,1822.158
2022-05-13,1821.71,1828.91,1799.13,1810.678
2022-05-16,1811.45,1826.89,1787.031,1824.29
2022-05-17,1824.404,1836.15,1813,1814.565
2022-05-18,1814.42,1824.71,1807.4,1815.776
2022-05-19,1815.808,1849.13,1810.85,1840.9
2022-05-20,1840.407,1849.52,1832.49,1845.6
2022-05-23,1845.6,1865.44,1843.3,1852.893
2022-05-24,1851.991,1869.66,1849.423,1866.258
2022-05-25,1866.39,1868.19,1841.89,1851.898
2022-05-26,1851.958,1855.57,1840.11,1850.328
2022-05-27,1850.318,1862.02,1847.97,1852.838
2022-05-31,1855.918,1857.17,1835.2,1836.652
2022-06-01,1836.592,1849.96,1828.47,1845.9
2022-06-02,1845.98,1870.53,1844.14,1868.458
2022-06-03,1868.79,1874.14,1847.46,1851.04
2022-06-06,1850.1,1857.92,1840.458,1840.458
2022-06-07,1840.58,1855.53,1837.1,1851.98
2022-06-08,1851.838,1859.64,1844.74,1852.178
2022-06-09,1852.083,1855.42,1840.13,1847.798
2022-06-10,1847.818,1875.93,1825.2,1870.9
2022-06-13,1870.9,1879.45,1818.115,1819.79
2022-06-14,1819.928,1831.61,1805.2,1807.9
2022-06-15,1807.2,1841.95,1807.2,1832.57
2022-06-16,1832.28,1857.55,1815.29,1857.218
2022-06-17,1857.204,1857.87,1833.96,1839.3
2022-06-21,1837.242,1843.57,1828.72,1832.44
2022-06-22,1832.605,1847.88,1823.45,1837.588
2022-06-23,1837.748,1846.238,1822.6,1822.888
2022-06-24,1822.64,1831.8,1817.01,1826.1
2022-06-27,1826.1,1841.17,1820.73,1822.368
2022-06-28,1822.299,1829.49,1818.49,1819.338
2022-06-29,1819.338,1833.05,1812.19,1817.61
2022-06-30,1817.64,1825.1,1802.8,1807.288
2022-07-01,1807.18,1811.86,1784.6,1810.1
2022-07-05,1807.2,1812.1,1764.01,1765.073
2022-07-06,1764.968,1772.84,1732.36,1738.59
2022-07-07,1738.363,1749.07,1736.59,1739.964
2022-07-08,1740.12,1752.46,1733.08,1741.8
2022-07-11,1741.8,1744.528,1731.39,1733.478
2022-07-12,1733.639,1744.37,1723.3,1725.217
2022-07-13,1725.269,1745.39,1707.11,1734.5
2022-07-14,1735.179,1736.31,1697.7,1710.321
2022-07-15,1710.35,1716.63,1699.1,1706.7
2022-07-18,1706.7,1723.85,1706.18,1709.24
2022-07-19,1709.108,1718.43,1705.49,1711.17
2022-07-20,1711.328,1714.508,1692.58,1696.549
2022-07-21,1696.61,1720.238,1681,1717.859
2022-07-22,1717.888,1739.27,1712.99,1726.4
2022-07-25,1726.4,1736.24,1714.8,1719.328
2022-07-26,1719.27,1728.19,1713.7,1716.339
2022-07-27,1716.249,1740.37,1711.58,1734.048
2022-07-28,1733.94,1757.09,1733.8,1756.199
2022-07-29,1756.088,1767.9,1752.27,1765.337
2022-08-01,1765.2,1775.39,1758.5,1771.408
2022-08-02,1771.64,1788.03,1760,1760.02
2022-08-03,1760.747,1772.771,1754.22,1765.098
2022-08-04,1765.068,1794.93,1763.4,1790.69
2022-08-05,1790.938,1794.88,1765.1,1774.1
2022-08-08,1774.1,1790.03,1770.98,1788.14
2022-08-09,1788.168,1800.4,1783.32,1794.807
2022-08-10,1794.63,1807.93,1787.69,1791.29
2022-08-11,1791.508,1799.3,1783.7,1789.398
2022-08-12,1789.398,1802.7,1785,1801.97
2022-08-15,1801.3,1802.41,1773.09,1778.858
2022-08-16,1778.98,1783.13,1771.6,1775.848
2022-08-17,1775.758,1782.32,1759.87,1761.429
2022-08-18,1761.588,1772.42,1755.45,1758.959
2022-08-19,1758.59,1759.5,1745.64,1746.96
2022-08-22,1746.4,1749.19,1727.9,1735.839
2022-08-23,1737.49,1754.06,1730.92,1748.03
2022-08-24,1748.119,1755.87,1742.51,1750.859
2022-08-25,1750.758,1765.48,1750.06,1758.092
2022-08-26,1757.91,1758.91,1734.27,1736.8
2022-08-29,1737.56,1745.52,1720.4,1736.719
2022-08-30,1737.008,1740.51,1721.3,1723.248
2022-08-31,1723.5,1726.52,1709.72,1710.93
2022-09-01,1710.868,1711.43,1688.91,1696.09
2022-09-02,1696.277,1718.01,1695.17,1711.4
2022-09-06,1709.25,1726.78,1699.74,1701.401
2022-09-07,1701.36,1719.54,1691.5,1717.76
2022-09-08,1717.829,1728.2,1704.06,1708.37
2022-09-09,1708.418,1729.47,1708.418,1716.05
2022-09-12,1717.49,1735.1,1712.061,1724.969
2022-09-13,1724.41,1731.8,1697.18,1701.56
2022-09-14,1701.09,1707.07,1693.78,1696.794
2022-09-15,1697.42,1698.19,1660.44,1664.71
2022-09-16,1664.71,1680.41,1654.28,1674.02
2022-09-19,1675.24,1679.9,1659.78,1675.64
2022-09-20,1675.722,1679.51,1660.1,1664.54
2022-09-21,1664.54,1688.05,1653.93,1673.2
2022-09-22,1672.942,1684.89,1655.8,1670.948
2022-09-23,1671.24,1675.93,1639.78,1643
2022-09-26,1643.29,1649.78,1621.27,1622.15
2022-09-27,1621.85,1642.45,1621.85,1628.56
2022-09-28,1628.56,1662.76,1614.92,1659.71
2022-09-29,1659.74,1664.88,1641.65,1661.026
