Date,Open,High,Low,Close,Volume
2016-06-03,726.74,727.0,718.43,36.277,3367306
2016-06-06,726.5,731.5,724.42,36.3365,2704806
2016-06-07,729.89,730.0,720.55,36.187,2732463
2016-06-08,726.4,729.42,721.6,36.332,2223366
2016-06-09,723.1,728.91,722.3,36.3825,2170318
2016-06-10,722.35,724.98,714.21,35.8955,3425718
2016-06-13,714.01,721.99,711.16,35.762,3352201
2016-06-14,712.33,720.805,712.27,35.965,2506922
2016-06-15,722.0,722.56,713.3522,35.713,2709447
2016-06-16,712.05,718.0,705.3,35.8755,3097961
2016-06-17,718.19,718.2,699.18,35.3195,5897788
2016-06-20,713.5,721.31,710.81,35.7005,3677162
2016-06-21,715.72,718.4,712.721,35.791,2137534
2016-06-22,716.58,717.0,707.565,35.53,2260454
2016-06-23,715.5,722.12,712.5,36.104,2824974
2016-06-24,693.0,712.5292,692.2,34.948,7632511
2016-06-27,692.01,696.8189,682.115,34.568,5584037
2016-06-28,700.0,708.0,698.1714,35.3975,4036957
2016-06-29,715.75,719.5,713.54,35.78,3070052
2016-06-30,717.2,719.37,712.54,35.781,2855142
2016-07-01,717.32,728.0,716.54,36.284,2920423
2016-07-05,722.8,728.11,719.61,36.405,2431431
2016-07-06,725.71,737.77,722.58,36.8805,3938249
2016-07-07,739.33,739.55,731.63,36.8285,2945783
2016-07-08,740.14,746.1,738.0,37.2905,3429217
2016-07-11,750.0,755.9,747.0,37.689,3195272
2016-07-12,756.86,757.34,740.33,37.4105,5623657
2016-07-13,746.76,756.87,741.25,37.1315,4142265
2016-07-14,748.86,749.04,739.02,37.06,2390472
2016-07-15,746.55,746.55,734.05,36.772,3121385
2016-07-18,735.49,741.5954,728.72,36.8035,2954914
2016-07-19,732.5,743.33,732.31,36.9975,2216820
2016-07-20,744.0,746.25,740.7,37.286,2214023
2016-07-21,747.5,749.36,742.7918,37.2215,2317072
2016-07-22,747.79,751.28,743.53,37.243,2277711
2016-07-25,746.55,748.5,735.35,36.9805,2679290
2016-07-26,742.71,743.13,732.7525,36.7795,2529692
2016-07-27,737.97,740.94,733.86,36.8335,2913134
2016-07-28,745.98,753.36,739.7,37.6305,7617580
2016-07-29,765.0,766.0,755.0,37.9405,6777050
2016-08-01,759.87,770.5,757.06,38.387,3578205
2016-08-02,763.81,765.01,757.02,38.029,3603280
2016-08-03,757.06,758.89,752.25,37.732,3581525
2016-08-04,753.7,765.0,750.35,38.0385,3178208
2016-08-05,764.81,768.47,763.09,38.299,2704391
2016-08-08,766.81,767.0,761.015,38.328,1986272
2016-08-09,767.39,772.6,766.9,38.4155,1876091
2016-08-10,769.8,772.1,766.19,38.428,1604280
2016-08-11,769.94,773.75,769.12,38.562,2019740
2016-08-12,768.46,773.15,768.4225,38.628,1563318
2016-08-15,771.9,772.04,767.71,38.4245,2118521
2016-08-16,768.62,768.7317,763.82,38.202,1604561
2016-08-17,764.41,765.22,759.199,38.2315,1891116
2016-08-18,764.0,765.17,760.6,38.223,1458834
2016-08-19,761.9,762.49,756.89,37.8655,2343237
2016-08-22,757.5,759.85,752.1,37.974,1679251
2016-08-23,763.31,764.7,761.0,38.1225,1524131
2016-08-24,763.0,763.41,755.36,37.8625,1744107
2016-08-25,756.0,760.56,754.741,37.961,1622992
2016-08-26,760.05,770.0,759.795,38.45,2776830
2016-08-29,768.72,774.98,768.6,38.5645,2198560
2016-08-30,771.05,771.8358,765.56,38.379,1709158
2016-08-31,766.6,769.64,764.0,38.458,1633789
2016-09-01,770.9,772.04,766.75,38.531,1792271
2016-09-02,774.11,776.0,771.7,38.622,2181792
2016-09-06,774.04,789.48,770.22,39.4435,3719788
2016-09-07,789.53,790.79,784.33,39.224,2424622
2016-09-08,783.89,786.5,781.44,39.203,2030511
2016-09-09,779.36,781.0,760.11,38.007,4257344
2016-09-12,757.35,772.66,756.0,38.5745,3124704
2016-09-13,768.77,769.89,759.05,38.0505,3117224
2016-09-14,762.2,767.5,758.85,38.0545,2531822
2016-09-15,762.0,770.87,757.58,38.4845,3043534
2016-09-16,773.28,780.46,771.66,38.926,5499182
2016-09-19,779.97,781.94,771.0,38.755,2297221
2016-09-20,776.0,781.37,776.0,39.011,1937164
2016-09-21,783.25,790.69,779.01,39.487,2718644
2016-09-22,794.27,805.889,794.27,40.235,4078910
2016-09-23,803.13,807.75,802.12,40.2875,2353511
2016-09-26,801.8,805.93,797.145,39.958,2651397
2016-09-27,801.85,816.64,801.11,40.8055,3819600
2016-09-28,818.0,830.14,817.0337,41.436,4422078
2016-09-29,828.26,837.5,824.63,41.4525,4922248
2016-09-30,832.61,839.95,832.4,41.8655,4430566
2016-10-03,836.0,839.86,831.25,41.837,2769448
2016-10-04,840.91,842.365,830.26,41.7015,2950314
2016-10-05,838.0,845.67,836.12,42.218,3469055
2016-10-06,843.7,847.21,840.6,42.083,2684013
2016-10-07,845.79,845.95,837.45,41.9715,2426228
2016-10-10,843.25,845.2,840.27,42.0855,1827143
2016-10-11,841.02,841.29,828.35,41.55,3588180
2016-10-12,834.0,837.666,830.1,41.7045,2380416
2016-10-13,829.0,831.8,821.21,41.464,3091387
2016-10-14,835.08,835.74,822.96,41.148,2999814
2016-10-17,821.5,822.0,811.68,40.6475,3361492
2016-10-18,822.11,823.26,815.02,40.8825,2512504
2016-10-19,820.4,820.67,815.17,40.8845,2090706
2016-10-20,813.99,815.71,803.1,40.516,3151954
2016-10-21,809.36,819.42,809.0,40.9495,2793015
2016-10-24,824.95,838.3,822.21,41.9045,4060899
2016-10-25,839.3,843.09,833.22,41.759,3248358
2016-10-26,832.76,833.44,820.0,41.1295,3998102
2016-10-27,831.24,831.72,815.43,40.918,7406385
2016-10-28,782.0,789.49,774.61,38.816,10841073
2016-10-31,781.03,793.7,780.11,39.491,5413326
2016-11-01,799.0,800.84,776.713,39.2705,5305428
2016-11-02,783.93,784.75,763.55,38.278,5026504
2016-11-03,765.05,777.0,764.0,38.3515,3872496
2016-11-04,762.79,766.0,753.2301,37.7525,5122103
2016-11-07,771.64,787.732,770.94,39.2465,5984354
2016-11-08,784.97,791.7399,779.1,39.3875,3412629
2016-11-09,764.0,777.5,760.09,38.594,8562892
2016-11-10,778.81,778.83,717.7,37.119,12746994
2016-11-11,735.73,743.26,728.9,36.9505,6622784
2016-11-14,745.51,746.0,710.1,35.9535,7321344
2016-11-15,730.0,746.78,725.99,37.162,6755785
2016-11-16,739.88,749.87,735.61,37.3245,3648791
2016-11-17,749.32,757.5,748.0,37.82,3690112
2016-11-18,761.0,767.74,757.6435,38.008,4373408
2016-11-21,766.0,780.35,765.11,39.0,4614574
2016-11-22,788.17,792.4,781.0,39.2665,5311320
2016-11-23,781.73,781.75,773.12,39.006,3540263
2016-11-25,786.5,786.75,777.9,39.0185,1837068
2016-11-28,776.99,777.0,764.24,38.3385,4438828
2016-11-29,768.0,769.89,761.32,38.126,3272344
2016-11-30,762.0,768.09,750.25,37.5285,4625946
2016-12-01,752.41,753.37,738.03,37.1825,4665993
2016-12-02,743.4,748.4903,736.7,37.017,3561307
2016-12-05,745.0,761.49,742.0,37.968,4314723
2016-12-06,763.99,768.24,757.25,38.236,3794746
2016-12-07,764.55,770.42,755.82,38.521,3684906
2016-12-08,771.87,773.79,765.19,38.3665,3189608
2016-12-09,770.0,770.25,765.34,38.433,2470923
2016-12-12,766.4,766.89,757.2,38.006,2963945
2016-12-13,764.96,782.46,762.0,38.717,5285288
2016-12-14,778.25,780.86,762.81,38.441,5454836
2016-12-15,766.28,769.1,760.31,38.05,3801927
2016-12-16,765.0,765.13,754.0,37.8885,4848219
2016-12-19,758.89,770.5,756.16,38.3,3113240
2016-12-20,768.65,774.39,767.71,38.561,2703629
2016-12-21,770.0,771.22,765.7,38.53,2044629
2016-12-22,768.12,771.21,763.02,38.317,2543551
2016-12-23,764.55,766.5,757.99,38.0295,1981616
2016-12-27,763.4,774.65,761.2,38.57,2638725
2016-12-28,776.25,780.0,770.5,38.6065,3301025
2016-12-29,772.4,773.4,760.85,38.2575,3158299
2016-12-30,766.47,767.3999,748.28,37.4935,4139449
2017-01-03,757.92,758.7595,747.7,37.6835,3521066
2017-01-04,758.39,759.68,754.2,37.859,2510526
2017-01-05,761.55,782.3999,760.2557,39.0225,5830068
2017-01-06,782.36,799.44,778.48,39.7995,5986234
2017-01-09,798.0,801.7742,791.77,39.846,3446109
2017-01-10,796.6,798.0,789.5434,39.795,2558369
2017-01-11,793.66,799.5,789.51,39.951,2992791
2017-01-12,800.31,814.13,799.5,40.682,4873922
2017-01-13,814.32,821.65,811.4,40.857,3791945
2017-01-17,815.7,816.0,803.44,40.486,3670529
2017-01-18,809.5,811.73,804.27,40.374,2354201
2017-01-19,810.0,813.51,807.32,40.452,2540784
2017-01-20,815.28,816.02,806.26,40.4165,3376196
2017-01-23,806.8,818.5,805.08,40.894,2797474
2017-01-24,822.0,823.99,814.5,41.122,2971740
2017-01-25,825.79,837.4183,825.288,41.826,4023078
2017-01-26,835.53,843.84,833.0,41.9575,3586323
2017-01-27,839.0,839.7,829.44,41.7885,2998700
2017-01-30,833.0,833.5,816.38,41.519,3747336
2017-01-31,823.75,826.99,819.56,41.174,3137196
2017-02-01,829.21,833.78,824.94,41.6175,3850181
2017-02-02,836.59,842.49,828.26,41.9975,7350492
2017-02-03,806.72,818.3,804.0,40.51,10868773
2017-02-06,809.8,810.72,803.0,40.382,3897301
2017-02-07,809.31,816.16,807.5,40.625,3466091
2017-02-08,812.69,821.479,812.5,40.9855,2857985
2017-02-09,821.6,825.0,819.71,41.068,2484948
2017-02-10,823.82,828.0,822.85,41.373,2429609
2017-02-13,831.62,842.9999,828.55,41.8265,4172618
2017-02-14,837.0,838.31,831.4522,41.8195,2792442
2017-02-15,834.0,842.81,832.82,42.135,2968853
2017-02-16,841.84,845.0,839.375,42.207,2714667
2017-02-17,842.0,847.27,840.73,42.2535,3112275
2017-02-21,848.84,857.98,847.25,42.822,3507742
2017-02-22,856.95,858.43,852.18,42.7805,2616971
2017-02-23,857.57,860.86,848.0,42.6095,3461984
2017-02-24,844.69,845.81,837.7501,42.262,3687963
2017-02-27,842.38,852.5,839.67,42.432,2713627
2017-02-28,851.45,854.09,842.05,42.252,2793709
2017-03-01,853.05,854.83,849.01,42.654,2760083
2017-03-02,853.08,854.82,847.28,42.4455,2132098
2017-03-03,847.2,851.985,846.27,42.494,1951575
2017-03-06,845.23,848.49,841.12,42.3305,2610370
2017-03-07,845.48,848.46,843.75,42.301,2247554
2017-03-08,848.0,853.07,846.79,42.525,2288317
2017-03-09,851.0,856.3999,850.31,42.65,2048187
2017-03-10,857.0,857.35,851.72,42.623,2436434
2017-03-13,851.77,855.69,851.71,42.7295,1909672
2017-03-14,853.55,853.75,847.55,42.6265,2130586
2017-03-15,854.33,854.45,847.11,42.6485,2562176
2017-03-16,855.3,855.5,850.51,42.671,1842296
2017-03-17,853.49,853.83,850.64,42.6155,3384403
2017-03-20,851.51,857.8,851.01,42.8485,2282727
2017-03-21,858.84,862.795,841.31,42.16,4382852
2017-03-22,840.43,849.37,839.05,42.403,2658669
2017-03-23,848.2,850.89,844.8,42.369,1952964
2017-03-24,851.68,851.8,843.53,42.2805,2138269
2017-03-27,838.07,850.3,833.5,42.341,2755775
2017-03-28,851.75,858.46,850.1,42.8,3041633
2017-03-29,859.05,876.438,859.02,43.716,4485770
2017-03-30,874.95,877.06,871.66,43.817,2762730
2017-03-31,877.0,890.35,876.65,44.327,3957612
2017-04-03,888.0,893.49,885.42,44.5755,3422328
2017-04-04,891.5,908.5384,890.28,45.3415,4984656
2017-04-05,910.82,923.72,905.62,45.464,7508370
2017-04-06,913.8,917.1899,894.4927,44.914,6344065
2017-04-07,899.65,900.09,889.31,44.744,3707367
2017-04-10,899.63,908.51,899.0,45.352,3184301
2017-04-11,907.04,911.24,897.5,45.118,3012743
2017-04-12,903.09,904.09,895.2501,44.8115,2456140
2017-04-13,891.45,894.97,884.49,44.2335,3174583
2017-04-17,887.5,902.38,887.5,45.0995,2854673
2017-04-18,900.99,909.61,900.78,45.189,2999238
2017-04-19,907.84,910.5,897.369,44.96,2870242
2017-04-20,899.7,905.32,896.29,45.103,2814441
2017-04-21,902.67,903.65,896.77,44.9265,2420494
2017-04-24,908.68,909.99,903.82,45.3705,3118123
2017-04-25,907.04,909.48,903.0,45.381,3367734
2017-04-26,910.3,915.749,907.56,45.4645,2562595
2017-04-27,914.39,921.86,912.11,45.919,4255693
2017-04-28,948.83,949.59,924.3335,46.2495,7278819
2017-05-01,927.8,954.4,927.8,47.4115,5415793
2017-05-02,946.645,950.1,941.413,47.347,3800912
2017-05-03,946.0,946.0,935.9,47.0515,3544234
2017-05-04,944.75,945.0,934.215,46.8765,2380874
2017-05-05,940.52,940.79,930.3,46.7075,2856585
2017-05-08,940.95,949.05,939.21,47.452,3370672
2017-05-09,952.8,957.89,950.2,47.641,3230630
2017-05-10,953.5,953.7499,945.0,47.4475,2083441
2017-05-11,945.11,950.29,940.775,47.381,2135393
2017-05-12,954.5,962.79,951.53,48.0675,3605620
2017-05-15,958.73,963.15,956.055,47.8985,4245856
2017-05-16,961.0,970.06,960.91,48.3035,3050005
2017-05-17,954.7,960.3957,944.12,47.238,5073254
2017-05-18,944.8,962.75,944.76,47.9245,3876816
2017-05-19,962.84,968.92,959.72,47.992,3846299
2017-05-22,964.0,971.38,962.9,48.5335,2613805
2017-05-23,975.02,975.2,966.85,48.577,2395510
2017-05-24,976.0,981.0,970.23,49.0175,2407995
2017-05-25,984.85,999.0,982.11,49.669,4737390
2017-05-26,995.0,998.65,989.2491,49.789,3394090
2017-05-30,996.51,1001.2,995.52,49.835,3245760
2017-05-31,1000.0,1000.12,982.16,49.731,3912535
